,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C35B0","C35B0","C35B0","C3550","C3550","C3550","C3560","C3560","C3560","C3540","C3540","C3540"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18,0.150000,2.916867,-0.552876,0.104034,0.228632,0.157479,0.128315,0.000730,0.069412,0.152758,0.037565,0.918076,0.227752,0.159722,0.203977,0.983598,0.182882,0.163558,0.092260,0.952199,0.231339,0.153074,0.060041,0.922585,0.069313,0.153066,0.037513,0.227748,0.159741,0.203914,0.183061,0.163574,0.092196,0.231078,0.152983,0.060179
19,0.158333,2.914343,-0.552228,0.107251,0.228634,0.157485,0.128315,0.000725,0.069418,0.152757,0.037558,0.918076,0.227750,0.159727,0.203976,0.983598,0.182885,0.163562,0.092257,0.952199,0.231344,0.153081,0.060040,0.922585,0.069322,0.153065,0.037505,0.227744,0.159745,0.203912,0.183066,0.163582,0.092192,0.231083,0.152989,0.060177
20,0.166667,2.916107,-0.548769,0.112203,0.228628,0.157489,0.128314,0.000723,0.069410,0.152753,0.037562,0.918312,0.227747,0.159726,0.203976,0.983228,0.182878,0.163564,0.092259,0.951559,0.231337,0.153090,0.060039,0.922758,0.069317,0.153059,0.037508,0.227740,0.159743,0.203904,0.183059,0.163601,0.092206,0.231072,0.152991,0.060174
21,0.175000,2.916435,-0.547527,0.111602,0.228634,0.157485,0.128316,0.000718,0.069415,0.152753,0.037565,0.919345,0.227753,0.159720,0.203978,0.984066,0.182883,0.163562,0.092261,0.951842,0.231342,0.153087,0.060041,0.922699,0.069313,0.153054,0.037510,0.227749,0.159736,0.203917,0.183065,0.163595,0.092205,0.231080,0.152991,0.060174
22,0.183333,2.913104,-0.548824,0.109534,0.228634,0.157480,0.128321,0.000724,0.069421,0.152752,0.037561,0.919447,0.227749,0.159717,0.203983,0.981921,0.182886,0.163557,0.092264,0.951638,0.231346,0.153081,0.060047,0.920732,0.069322,0.153054,0.037507,0.227745,0.159736,0.203914,0.183068,0.163591,0.092209,0.231080,0.152980,0.060187
23,0.191667,2.917119,-0.549751,0.109192,0.228634,0.157477,0.128314,0.000729,0.069414,0.152747,0.037564,0.919447,0.227754,0.159714,0.203976,0.981921,0.182883,0.163553,0.092259,0.951638,0.231341,0.153076,0.060039,0.920732,0.069318,0.153055,0.037511,0.227750,0.159733,0.203911,0.183064,0.163574,0.092193,0.231075,0.152981,0.060181
24,0.200000,2.918163,-0.549112,0.110631,0.228636,0.157482,0.128313,0.000724,0.069415,0.152749,0.037567,0.918259,0.227757,0.159719,0.203975,0.983032,0.182884,0.163558,0.092259,0.951522,0.231342,0.153082,0.060038,0.921042,0.069313,0.153051,0.037512,0.227749,0.159734,0.203913,0.183068,0.163590,0.092206,0.231083,0.152988,0.060166
25,0.208333,2.915810,-0.548169,0.109911,0.228633,0.157484,0.128311,0.000724,0.069415,0.152755,0.037557,0.918914,0.227751,0.159720,0.203973,0.982032,0.182883,0.163561,0.092255,0.951930,0.231342,0.153085,0.060036,0.922423,0.069311,0.153058,0.037503,0.227747,0.159740,0.203904,0.183063,0.163585,0.092194,0.231082,0.152989,0.060177
26,0.216667,2.914463,-0.548312,0.107393,0.228629,0.157483,0.128315,0.000720,0.069414,0.152761,0.037558,0.918601,0.227746,0.159719,0.203977,0.982278,0.182881,0.163562,0.092258,0.949604,0.231340,0.153084,0.060040,0.920060,0.069311,0.153065,0.037504,0.227743,0.159737,0.203908,0.183069,0.163594,0.092195,0.231072,0.152986,0.060184
27,0.225000,2.915398,-0.546238,0.109938,0.228632,0.157487,0.128318,0.000726,0.069415,0.152761,0.037563,0.918601,0.227750,0.159720,0.203979,0.982278,0.182882,0.163565,0.092262,0.949604,0.231341,0.153090,0.060042,0.920060,0.069312,0.153063,0.037505,0.227748,0.159736,0.203913,0.183066,0.163606,0.092199,0.231075,0.152987,0.060184
28,0.233333,2.916019,-0.556026,0.102643,0.228623,0.157463,0.128314,0.000734,0.069404,0.152741,0.037561,0.918940,0.227742,0.159710,0.203975,0.982907,0.182873,0.163541,0.092257,0.950366,0.231331,0.153054,0.060039,0.920323,0.069310,0.153057,0.037509,0.227740,0.159730,0.203917,0.183045,0.163539,0.092179,0.231073,0.152982,0.060182
29,0.241667,2.915642,-0.551543,0.104587,0.228631,0.157479,0.128314,0.000727,0.069413,0.152759,0.037560,0.917550,0.227749,0.159720,0.203975,0.983182,0.182881,0.163558,0.092257,0.953992,0.231340,0.153076,0.060039,0.922546,0.069318,0.153070,0.037505,0.227748,0.159740,0.203911,0.183053,0.163571,0.092193,0.231078,0.152986,0.060179
30,0.250000,2.915253,-0.549271,0.107590,0.228629,0.157478,0.128315,0.000725,0.069412,0.152754,0.037560,0.918119,0.227747,0.159716,0.203977,0.984735,0.182880,0.163556,0.092259,0.952006,0.231339,0.153078,0.060040,0.921726,0.069313,0.153060,0.037501,0.227745,0.159733,0.203918,0.183060,0.163579,0.092196,0.231073,0.152984,0.060177
31,0.258333,2.915915,-0.554086,0.101440,0.228628,0.157477,0.128315,0.000726,0.069410,0.152761,0.037562,0.918119,0.227747,0.159721,0.203976,0.984735,0.182879,0.163557,0.092258,0.952006,0.231337,0.153070,0.060040,0.921726,0.069313,0.153066,0.037502,0.227749,0.159738,0.203908,0.183056,0.163580,0.092192,0.231071,0.152981,0.060187
32,0.266667,2.916409,-0.553989,0.103801,0.228629,0.157482,0.128308,0.000728,0.069410,0.152760,0.037556,0.918253,0.227749,0.159726,0.203969,0.981010,0.182880,0.163560,0.092252,0.951543,0.231337,0.153075,0.060033,0.920867,0.069312,0.153068,0.037507,0.227744,0.159747,0.203896,0.183062,0.163581,0.092190,0.231072,0.152981,0.060178
33,0.275000,2.913955,-0.548510,0.109703,0.228634,0.157483,0.128315,0.000720,0.069420,0.152755,0.037557,0.919098,0.227750,0.159720,0.203977,0.982433,0.182886,0.163560,0.092258,0.951074,0.231346,0.153084,0.060040,0.921962,0.069321,0.153058,0.037501,0.227744,0.159736,0.203909,0.183070,0.163596,0.092203,0.231082,0.152986,0.060175
34,0.283333,2.912850,-0.551476,0.107219,0.228627,0.157480,0.128319,0.000726,0.069415,0.152752,0.037557,0.919098,0.227742,0.159720,0.203980,0.982433,0.182880,0.163556,0.092260,0.951074,0.231340,0.153076,0.060044,0.921962,0.069320,0.153058,0.037510,0.227744,0.159741,0.203910,0.183054,0.163571,0.092206,0.231073,0.152985,0.060188
35,0.291667,2.919276,-0.548700,0.108700,0.228637,0.157482,0.128310,0.000722,0.069414,0.152756,0.037566,0.919284,0.227760,0.159718,0.203972,0.981771,0.182885,0.163559,0.092257,0.954151,0.231341,0.153082,0.060035,0.920848,0.069316,0.153064,0.037504,0.227763,0.159741,0.203901,0.183064,0.163590,0.092201,0.231070,0.152978,0.060183
36,0.300000,2.911835,-0.548043,0.108027,0.228628,0.157477,0.128319,0.000724,0.069416,0.152754,0.037555,0.918249,0.227741,0.159713,0.203981,0.982554,0.182880,0.163556,0.092260,0.951197,0.231341,0.153078,0.060044,0.921542,0.069311,0.153058,0.037498,0.227739,0.159733,0.203914,0.183063,0.163578,0.092194,0.231079,0.152984,0.060189
37,0.308333,2.919060,-0.552937,0.103848,0.228635,0.157481,0.128312,0.000728,0.069412,0.152760,0.037568,0.918383,0.227758,0.159724,0.203974,0.983200,0.182884,0.163560,0.092259,0.952931,0.231340,0.153076,0.060038,0.922774,0.069321,0.153069,0.037511,0.227754,0.159739,0.203909,0.183060,0.163580,0.092196,0.231077,0.152989,0.060175
38,0.316667,2.917646,-0.553604,0.108405,0.228635,0.157482,0.128312,0.000728,0.069415,0.152748,0.037565,0.918383,0.227756,0.159725,0.203974,0.983200,0.182884,0.163557,0.092258,0.952931,0.231342,0.153077,0.060038,0.922774,0.069317,0.153055,0.037509,0.227753,0.159745,0.203907,0.183062,0.163574,0.092197,0.231082,0.152986,0.060175
39,0.325000,2.916571,-0.554471,0.103871,0.228631,0.157468,0.128308,0.000734,0.069412,0.152745,0.037558,0.918137,0.227751,0.159713,0.203970,0.982615,0.182882,0.163546,0.092252,0.952914,0.231339,0.153061,0.060034,0.923069,0.069318,0.153066,0.037504,0.227750,0.159740,0.203901,0.183053,0.163543,0.092179,0.231074,0.152979,0.060184
40,0.333333,2.914786,-0.555427,0.102488,0.228629,0.157470,0.128318,0.000728,0.069413,0.152749,0.037563,0.917319,0.227746,0.159716,0.203980,0.984246,0.182881,0.163548,0.092261,0.951709,0.231339,0.153061,0.060044,0.921366,0.069317,0.153061,0.037511,0.227741,0.159736,0.203920,0.183059,0.163560,0.092187,0.231072,0.152975,0.060187
41,0.341667,2.917265,-0.556357,0.102296,0.228632,0.157473,0.128313,0.000726,0.069412,0.152751,0.037564,0.917018,0.227752,0.159720,0.203975,0.983160,0.182882,0.163551,0.092258,0.952608,0.231339,0.153064,0.060039,0.922974,0.069310,0.153063,0.037512,0.227748,0.159743,0.203911,0.183056,0.163561,0.092183,0.231079,0.152981,0.060183
42,0.350000,2.917578,-0.552235,0.107001,0.228631,0.157481,0.128311,0.000726,0.069411,0.152753,0.037563,0.917018,0.227752,0.159722,0.203973,0.983160,0.182881,0.163557,0.092256,0.952608,0.231338,0.153077,0.060036,0.922974,0.069305,0.153058,0.037504,0.227753,0.159743,0.203905,0.183058,0.163578,0.092194,0.231077,0.152984,0.060180
