,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C3A40","C3A40","C3A40","C3DA0","C3DA0","C3DA0","C3A90","C3A90","C3A90","C3EA0","C3EA0","C3EA0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
28,0.233333,94.409958,-0.676333,0.676965,0.110756,0.156969,0.098814,0.001019,0.024210,0.150492,0.260296,0.407406,0.186411,0.159327,0.097737,0.632290,0.075902,0.162526,0.145550,0.544662,0.042440,0.152479,0.097848,0.301708,0.023816,0.148532,0.261569,0.186065,0.158214,0.098635,0.075344,0.161023,0.146416,0.042106,0.150853,0.100094
29,0.241667,94.421150,-0.459355,0.924596,0.110737,0.157237,0.098741,0.001042,0.024202,0.150467,0.260217,0.405453,0.186401,0.159288,0.097655,0.632721,0.075917,0.162749,0.145508,0.485882,0.042403,0.153032,0.097774,0.197909,0.023820,0.148531,0.261544,0.186080,0.158221,0.098611,0.075337,0.161007,0.146434,0.042106,0.150846,0.100104
30,0.250000,94.421814,-0.455170,0.931046,0.110745,0.157242,0.098733,0.001048,0.024213,0.150461,0.260210,0.404956,0.186410,0.159287,0.097646,0.629707,0.075926,0.162752,0.145501,0.491311,0.042411,0.153042,0.097767,0.197723,0.023830,0.148530,0.261548,0.186082,0.158214,0.098613,0.075344,0.161023,0.146402,0.042111,0.150851,0.100093
31,0.258333,94.421249,-0.459582,0.920751,0.110744,0.157222,0.098745,0.001043,0.024210,0.150462,0.260222,0.404956,0.186409,0.159274,0.097659,0.629707,0.075924,0.162737,0.145512,0.491311,0.042410,0.153016,0.097779,0.197723,0.023835,0.148524,0.261550,0.186087,0.158204,0.098612,0.075353,0.161022,0.146413,0.042117,0.150841,0.100100
32,0.266667,94.420540,-0.460276,0.921069,0.110734,0.157224,0.098748,0.001042,0.024198,0.150461,0.260224,0.405188,0.186399,0.159277,0.097663,0.632871,0.075913,0.162738,0.145515,0.494822,0.042400,0.153017,0.097781,0.201322,0.023824,0.148533,0.261543,0.186071,0.158204,0.098625,0.075342,0.161004,0.146435,0.042109,0.150850,0.100091
33,0.275000,94.413864,-0.672993,0.682119,0.110756,0.156971,0.098806,0.001028,0.024221,0.150485,0.260294,0.408578,0.186412,0.159324,0.097724,0.630487,0.075906,0.162526,0.145545,0.488753,0.042440,0.152485,0.097845,0.204899,0.023820,0.148522,0.261549,0.186071,0.158200,0.098629,0.075331,0.161012,0.146426,0.042090,0.150829,0.100113
34,0.283333,94.410660,-0.667521,0.683556,0.110750,0.156960,0.098819,0.001023,0.024205,0.150480,0.260302,0.411638,0.186406,0.159306,0.097741,0.635000,0.075897,0.162518,0.145556,0.542677,0.042433,0.152481,0.097854,0.293565,0.023812,0.148527,0.261554,0.186068,0.158198,0.098631,0.075329,0.161013,0.146428,0.042084,0.150835,0.100124
35,0.291667,94.410606,-0.668944,0.684447,0.110749,0.156962,0.098813,0.001021,0.024204,0.150478,0.260296,0.402742,0.186405,0.159310,0.097735,0.630385,0.075896,0.162518,0.145550,0.539311,0.042432,0.152482,0.097848,0.302437,0.023804,0.148509,0.261588,0.186062,0.158192,0.098641,0.075325,0.161000,0.146425,0.042105,0.150858,0.100093
36,0.300000,94.410378,-0.665160,0.683275,0.110759,0.156953,0.098819,0.001026,0.024214,0.150478,0.260302,0.408035,0.186415,0.159295,0.097742,0.635879,0.075906,0.162512,0.145557,0.544584,0.042442,0.152477,0.097854,0.295434,0.023820,0.148514,0.261566,0.186077,0.158188,0.098626,0.075344,0.161009,0.146419,0.042103,0.150835,0.100120
37,0.308333,94.422279,-0.454447,0.926518,0.110736,0.157214,0.098755,0.001045,0.024204,0.150447,0.260233,0.404311,0.186401,0.159259,0.097667,0.632202,0.075917,0.162728,0.145523,0.489793,0.042402,0.153015,0.097789,0.200737,0.023826,0.148506,0.261562,0.186073,0.158191,0.098625,0.075336,0.161000,0.146439,0.042108,0.150834,0.100109
