,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4,Unlabeled 1353,Unlabeled 1353,Unlabeled 1353
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C3A40","C3A40","C3A40","C3AA0","C3AA0","C3AA0","C3A90","C3A90","C3A90","C36E0","C36E0","C36E0","C3DA0","C3DA0","C3DA0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
509,4.241667,173.201538,-1.800466,-0.269478,0.519233,0.163901,-0.369420,0.001055,0.660887,0.158038,-0.253194,0.888286,0.532850,0.167818,-0.443782,0.944773,0.558184,0.169429,-0.326035,0.407631,0.505080,0.157975,-0.302691,0.523856,0.660478,0.158113,-0.253031,0.532850,0.167818,-0.443782,0.557787,0.167484,-0.324740,0.505860,0.156547,-0.301701,,,
510,4.250000,173.233917,-1.835768,-0.265674,0.519336,0.164197,-0.370335,0.001036,0.661055,0.158263,-0.254193,0.896695,0.532911,0.168161,-0.444702,0.944773,0.558311,0.169699,-0.326968,0.378423,0.505221,0.158230,-0.303601,0.531117,0.660667,0.158313,-0.254061,0.532911,0.168161,-0.444702,0.557868,0.167611,-0.325693,0.506015,0.156779,-0.302718,,,
511,4.258333,173.139252,-2.095485,-0.244332,0.519535,0.164641,-0.371278,0.001021,0.661065,0.158202,-0.254932,0.896695,0.533232,0.168944,-0.445605,0.944773,0.558439,0.169951,-0.327824,0.378423,0.505312,0.158368,-0.304596,0.531117,0.660623,0.158285,-0.254935,,,,0.557916,0.167576,-0.326489,0.506032,0.157865,-0.304186,0.532151,0.169184,-0.449532
512,4.266667,173.252441,-1.816798,-0.215052,0.519251,0.164240,-0.371754,0.000992,0.661006,0.158202,-0.255660,0.887441,0.532804,0.168174,-0.446127,0.000000,0.558247,0.169716,-0.328403,0.306531,0.505155,0.158301,-0.305014,0.757706,0.660567,0.158222,-0.255555,0.532804,0.168174,-0.446127,0.557852,0.167639,-0.327275,0.505973,0.156648,-0.304051,,,
513,4.275000,173.250259,-1.823697,-0.226908,0.519183,0.164194,-0.372185,0.001000,0.660935,0.158176,-0.256086,0.886842,0.532738,0.168138,-0.446557,0.968956,0.558176,0.169674,-0.328831,0.401063,0.505085,0.158245,-0.305447,0.479729,0.660523,0.158221,-0.255985,0.532738,0.168138,-0.446557,0.557748,0.167555,-0.327639,0.505872,0.156676,-0.304680,,,
514,4.283333,173.250122,-1.844051,-0.263381,0.519102,0.164121,-0.372407,0.001010,0.660855,0.158166,-0.256307,0.890632,0.532656,0.168094,-0.446778,0.968956,0.558090,0.169615,-0.329051,0.379478,0.505007,0.158144,-0.305671,0.528050,0.660434,0.158209,-0.256196,0.532656,0.168094,-0.446778,0.557641,0.167490,-0.327849,0.505800,0.156592,-0.304944,,,
515,4.291667,173.256805,-1.883258,-0.274911,0.518969,0.164067,-0.372345,0.001022,0.660736,0.158076,-0.256263,0.890742,0.532513,0.168094,-0.446714,0.968956,0.557960,0.169544,-0.328989,0.396636,0.504882,0.158043,-0.305611,0.534880,0.660320,0.158128,-0.256141,0.532513,0.168094,-0.446714,0.557527,0.167468,-0.327837,0.505709,0.156526,-0.304920,,,
516,4.300000,173.258148,-1.904233,-0.288744,0.518853,0.164015,-0.372080,0.001003,0.660624,0.158025,-0.256003,0.890384,0.532396,0.168071,-0.446448,0.968956,0.557844,0.169488,-0.328724,0.402898,0.504769,0.157964,-0.305348,0.527341,0.660205,0.158062,-0.255880,0.532396,0.168071,-0.446448,0.557442,0.167417,-0.327604,0.505585,0.156426,-0.304611,,,
517,4.308333,173.267059,-1.948473,-0.303848,0.518775,0.163980,-0.371740,0.000996,0.660565,0.157955,-0.255688,0.889667,0.532305,0.168095,-0.446107,0.968956,0.557770,0.169435,-0.328385,0.422635,0.504703,0.157875,-0.305010,0.527219,0.660140,0.157973,-0.255569,0.532305,0.168095,-0.446107,0.557377,0.167416,-0.327334,0.505516,0.156344,-0.304255,,,
518,4.316667,173.286499,-1.992038,-0.301395,0.518727,0.163958,-0.371304,0.000989,0.660557,0.157851,-0.255305,0.889667,0.532232,0.168130,-0.445673,0.968956,0.557736,0.169382,-0.327958,0.422635,0.504678,0.157802,-0.304574,0.527219,0.660109,0.157864,-0.255201,0.532232,0.168130,-0.445673,0.557340,0.167321,-0.326852,0.505472,0.156147,-0.303588,,,
519,4.325000,173.188660,-2.310567,-0.320539,0.518865,0.164273,-0.370999,0.001015,0.660502,0.157669,-0.254791,0.885140,0.532494,0.168866,-0.445320,0.968956,0.557795,0.169498,-0.327557,0.406964,0.504708,0.157737,-0.304328,0.478976,0.660078,0.157765,-0.254786,,,,0.557276,0.167229,-0.326341,0.505372,0.157165,-0.303860,0.531325,0.169120,-0.449157
520,4.333333,173.213852,-2.291651,-0.339492,0.518769,0.164086,-0.370468,0.001012,0.660456,0.157565,-0.254318,0.891439,0.532364,0.168655,-0.444797,0.000000,0.557715,0.169337,-0.327045,0.343651,0.504642,0.157570,-0.303789,0.751620,0.660029,0.157678,-0.254335,,,,0.557186,0.167112,-0.325818,0.505202,0.156934,-0.303265,0.531227,0.169111,-0.448732
521,4.341667,173.183380,-2.342573,-0.353445,0.518712,0.164062,-0.370067,0.001009,0.660339,0.157492,-0.253846,0.889362,0.532346,0.168699,-0.444385,0.000000,0.557633,0.169290,-0.326618,0.351105,0.504551,0.157485,-0.303401,0.750850,0.659923,0.157603,-0.253845,,,,0.557091,0.166995,-0.325323,0.505137,0.156886,-0.302903,0.531142,0.169080,-0.448246
522,4.350000,173.025543,-2.056385,-0.261481,0.518809,0.163744,-0.370118,0.001041,0.660108,0.157418,-0.253486,0.914424,0.532653,0.167997,-0.444420,0.000000,0.557625,0.169094,-0.326590,0.340105,0.504455,0.157516,-0.303460,0.413969,0.659805,0.157576,-0.253464,,,,0.557031,0.167014,-0.325077,0.505099,0.155848,-0.301944,0.531185,0.169079,-0.447922
523,4.358333,173.214691,-2.064044,-0.341598,0.518399,0.163631,-0.369576,0.001048,0.660086,0.157508,-0.253403,0.890806,0.531995,0.167901,-0.443922,0.955525,0.557348,0.169037,-0.326174,0.397252,0.504270,0.157385,-0.302871,0.494331,0.659697,0.157604,-0.253228,0.531995,0.167901,-0.443922,0.556967,0.167045,-0.324870,0.505033,0.155874,-0.301764,,,
524,4.366667,173.205307,-2.045614,-0.347230,0.518346,0.163619,-0.369427,0.001052,0.660013,0.157543,-0.253228,0.888074,0.531954,0.167865,-0.443773,0.955525,0.557288,0.169041,-0.326021,0.395007,0.504206,0.157394,-0.302723,0.501950,0.659619,0.157633,-0.253036,0.531954,0.167865,-0.443773,0.556903,0.167047,-0.324705,0.504973,0.155904,-0.301645,,,
525,4.375000,173.186157,-2.020747,-0.329468,0.518314,0.163640,-0.369321,0.001050,0.659942,0.157559,-0.253074,0.888073,0.531948,0.167852,-0.443664,0.955525,0.557244,0.169066,-0.325904,0.393393,0.504151,0.157447,-0.302618,0.489982,0.659545,0.157657,-0.252892,0.531948,0.167852,-0.443664,0.556858,0.167067,-0.324584,0.504917,0.155928,-0.301492,,,
526,4.383333,173.165314,-2.030004,-0.328886,0.518326,0.163650,-0.369238,0.001042,0.659912,0.157551,-0.252941,0.888073,0.531987,0.167874,-0.443575,0.955525,0.557240,0.169069,-0.325806,0.393393,0.504138,0.157446,-0.302542,0.489982,0.659510,0.157646,-0.252763,0.531987,0.167874,-0.443575,0.556854,0.167064,-0.324467,0.504906,0.155944,-0.301433,,,
527,4.391667,173.142426,-2.036128,-0.324839,0.518347,0.163655,-0.369194,0.001042,0.659885,0.157535,-0.252841,0.887758,0.532037,0.167887,-0.443525,0.955525,0.557243,0.169067,-0.325746,0.389639,0.504132,0.157444,-0.302504,0.495524,0.659491,0.157631,-0.252660,0.532037,0.167887,-0.443525,0.556842,0.167061,-0.324412,0.504900,0.155944,-0.301391,,,
528,4.400000,173.133423,-2.044980,-0.327260,0.518369,0.163640,-0.369171,0.001037,0.659889,0.157511,-0.252797,0.888891,0.532071,0.167883,-0.443500,0.955525,0.557258,0.169047,-0.325716,0.389497,0.504144,0.157418,-0.302485,0.495072,0.659501,0.157609,-0.252619,0.532071,0.167883,-0.443500,0.556858,0.167040,-0.324373,0.504903,0.155930,-0.301391,,,
529,4.408333,173.134430,-2.043883,-0.324224,0.518382,0.163638,-0.369195,0.001039,0.659904,0.157503,-0.252823,0.889402,0.532083,0.167880,-0.443524,0.955525,0.557273,0.169044,-0.325741,0.390806,0.504158,0.157418,-0.302508,0.493847,0.659510,0.157600,-0.252649,0.532083,0.167880,-0.443524,0.556879,0.167046,-0.324403,0.504912,0.155908,-0.301390,,,
530,4.416667,173.143555,-2.040476,-0.323333,0.518394,0.163645,-0.369239,0.001041,0.659935,0.157514,-0.252889,0.889525,0.532084,0.167883,-0.443570,0.955525,0.557292,0.169053,-0.325791,0.390198,0.504181,0.157429,-0.302549,0.493595,0.659543,0.157613,-0.252713,0.532084,0.167883,-0.443570,0.556901,0.167048,-0.324457,0.504938,0.155919,-0.301431,,,
531,4.425000,173.154221,-2.016280,-0.320675,0.518405,0.163644,-0.369306,0.001047,0.659967,0.157547,-0.252981,0.887313,0.532081,0.167849,-0.443642,0.955525,0.557311,0.169066,-0.325868,0.391551,0.504204,0.157456,-0.302611,0.487511,0.659563,0.157640,-0.252804,0.532081,0.167849,-0.443642,0.556930,0.167066,-0.324535,0.504962,0.155927,-0.301476,,,
532,4.433333,173.159409,-2.014151,-0.332916,0.518422,0.163646,-0.369386,0.001054,0.659995,0.157586,-0.253072,0.887528,0.532090,0.167850,-0.443723,0.955525,0.557331,0.169079,-0.325951,0.399770,0.504227,0.157460,-0.302690,0.493454,0.659593,0.157679,-0.252893,0.532090,0.167850,-0.443723,0.556955,0.167106,-0.324636,0.504997,0.155944,-0.301588,,,
533,4.441667,173.169128,-2.007399,-0.332860,0.518425,0.163656,-0.369452,0.001051,0.660018,0.157607,-0.253161,0.887528,0.532081,0.167850,-0.443791,0.955525,0.557342,0.169093,-0.326024,0.399770,0.504242,0.157478,-0.302752,0.493454,0.659618,0.157696,-0.252976,0.532081,0.167850,-0.443791,0.556967,0.167121,-0.324715,0.505004,0.155959,-0.301646,,,
534,4.450000,173.172623,-1.999938,-0.332500,0.518436,0.163649,-0.369509,0.001054,0.660036,0.157612,-0.253226,0.887461,0.532088,0.167834,-0.443850,0.955525,0.557355,0.169092,-0.326084,0.401005,0.504257,0.157480,-0.302808,0.493252,0.659627,0.157698,-0.253042,0.532088,0.167834,-0.443850,0.556981,0.167125,-0.324789,0.505026,0.155969,-0.301703,,,
535,4.458333,173.169449,-2.000069,-0.322369,0.518447,0.163650,-0.369570,0.001060,0.660040,0.157586,-0.253280,0.885773,0.532103,0.167834,-0.443910,0.955525,0.557365,0.169084,-0.326143,0.404037,0.504263,0.157482,-0.302869,0.493953,0.659637,0.157675,-0.253098,0.532103,0.167834,-0.443910,0.556998,0.167105,-0.324840,0.505029,0.155949,-0.301751,,,
536,4.466667,173.165085,-2.016146,-0.325967,0.518462,0.163653,-0.369616,0.001056,0.660047,0.157570,-0.253317,0.887198,0.532124,0.167858,-0.443954,0.955525,0.557377,0.169079,-0.326185,0.400479,0.504274,0.157465,-0.302919,0.488579,0.659653,0.157661,-0.253132,0.532124,0.167858,-0.443954,0.557003,0.167099,-0.324889,0.505036,0.155944,-0.301809,,,
537,4.475000,173.162949,-2.004407,-0.317651,0.518470,0.163653,-0.369665,0.001057,0.660050,0.157568,-0.253360,0.888050,0.532134,0.167843,-0.444003,0.955525,0.557384,0.169081,-0.326234,0.398051,0.504278,0.157480,-0.302967,0.480899,0.659654,0.157658,-0.253172,0.532134,0.167843,-0.444003,0.557015,0.167093,-0.324926,0.505029,0.155919,-0.301822,,,
538,4.483333,173.160324,-2.001643,-0.317701,0.518480,0.163653,-0.369691,0.001052,0.660055,0.157573,-0.253380,0.887891,0.532148,0.167839,-0.444030,0.955525,0.557392,0.169083,-0.326259,0.399258,0.504286,0.157483,-0.302994,0.488115,0.659656,0.157663,-0.253197,0.532148,0.167839,-0.444030,0.557020,0.167102,-0.324951,0.505043,0.155948,-0.301870,,,
539,4.491667,173.153046,-2.015115,-0.319358,0.518497,0.163683,-0.369726,0.001055,0.660057,0.157584,-0.253398,0.888092,0.532174,0.167886,-0.444062,0.955525,0.557402,0.169105,-0.326287,0.396944,0.504294,0.157497,-0.303032,0.484351,0.659658,0.157676,-0.253216,0.532174,0.167886,-0.444062,0.557030,0.167109,-0.324984,0.505055,0.155955,-0.301892,,,
540,4.500000,173.148590,-2.014456,-0.316879,0.518517,0.163697,-0.369742,0.001056,0.660068,0.157593,-0.253403,0.888560,0.532200,0.167900,-0.444077,0.955525,0.557419,0.169117,-0.326301,0.395925,0.504309,0.157512,-0.303049,0.483893,0.659675,0.157689,-0.253216,0.532200,0.167900,-0.444077,0.557043,0.167120,-0.324994,0.505063,0.155967,-0.301907,,,
541,4.508333,173.145569,-2.014920,-0.315701,0.518525,0.163696,-0.369737,0.001056,0.660070,0.157588,-0.253390,0.888560,0.532212,0.167899,-0.444070,0.955525,0.557426,0.169115,-0.326293,0.395925,0.504314,0.157511,-0.303044,0.483893,0.659675,0.157682,-0.253205,0.532212,0.167899,-0.444070,0.557047,0.167104,-0.324972,0.505067,0.155954,-0.301887,,,
542,4.516667,173.147751,-2.000065,-0.311131,0.518522,0.163674,-0.369720,0.001055,0.660071,0.157579,-0.253378,0.888458,0.532206,0.167857,-0.444055,0.955525,0.557425,0.169099,-0.326279,0.391082,0.504312,0.157507,-0.303025,0.479748,0.659674,0.157671,-0.253195,0.532206,0.167857,-0.444055,0.557063,0.167118,-0.324973,0.505063,0.155951,-0.301885,,,
543,4.525000,173.142654,-2.015199,-0.312324,0.518524,0.163684,-0.369700,0.001052,0.660063,0.157567,-0.253347,0.888314,0.532215,0.167888,-0.444033,0.955525,0.557423,0.169101,-0.326254,0.399692,0.504309,0.157499,-0.303008,0.482603,0.659672,0.157659,-0.253156,0.532215,0.167888,-0.444033,0.557043,0.167100,-0.324940,0.505063,0.155946,-0.301863,,,
544,4.533333,173.148422,-2.022096,-0.328829,0.518510,0.163647,-0.369665,0.001047,0.660061,0.157562,-0.253325,0.887279,0.532192,0.167861,-0.443998,0.955525,0.557411,0.169072,-0.326222,0.396993,0.504302,0.157452,-0.302972,0.493669,0.659661,0.157653,-0.253137,0.532192,0.167861,-0.443998,0.557030,0.167082,-0.324913,0.505054,0.155943,-0.301850,,,
545,4.541667,173.148529,-2.016361,-0.329228,0.518498,0.163634,-0.369638,0.001048,0.660049,0.157560,-0.253298,0.887941,0.532181,0.167840,-0.443972,0.955525,0.557399,0.169062,-0.326196,0.396830,0.504291,0.157445,-0.302944,0.491861,0.659651,0.157648,-0.253112,0.532181,0.167840,-0.443972,0.557022,0.167076,-0.324878,0.505039,0.155925,-0.301822,,,
546,4.550000,173.147324,-2.019469,-0.328779,0.518495,0.163630,-0.369627,0.001048,0.660043,0.157550,-0.253284,0.886554,0.532179,0.167841,-0.443961,0.955525,0.557395,0.169057,-0.326184,0.397631,0.504286,0.157439,-0.302934,0.490853,0.659639,0.157639,-0.253099,0.532179,0.167841,-0.443961,0.557019,0.167073,-0.324868,0.505039,0.155918,-0.301809,,,
547,4.558333,173.146179,-2.011594,-0.325103,0.518474,0.163625,-0.369620,0.001054,0.660020,0.157548,-0.253274,0.887861,0.532160,0.167825,-0.443954,0.955525,0.557374,0.169054,-0.326177,0.401154,0.504263,0.157443,-0.302927,0.489997,0.659619,0.157639,-0.253093,0.532160,0.167825,-0.443954,0.557004,0.167075,-0.324878,0.505032,0.155919,-0.301811,,,
548,4.566667,173.146881,-2.010383,-0.326979,0.518477,0.163627,-0.369632,0.001050,0.660025,0.157557,-0.253287,0.887861,0.532162,0.167825,-0.443966,0.955525,0.557377,0.169057,-0.326189,0.401154,0.504268,0.157446,-0.302938,0.489997,0.659627,0.157647,-0.253105,0.532162,0.167825,-0.443966,0.557007,0.167080,-0.324881,0.505023,0.155921,-0.301827,,,
549,4.575000,173.146439,-2.019094,-0.326863,0.518480,0.163640,-0.369639,0.001056,0.660027,0.157555,-0.253294,0.888241,0.532166,0.167849,-0.443972,0.955525,0.557380,0.169065,-0.326195,0.400010,0.504270,0.157449,-0.302946,0.492026,0.659630,0.157648,-0.253113,0.532166,0.167849,-0.443972,0.557008,0.167082,-0.324892,0.505031,0.155919,-0.301825,,,
550,4.583333,173.143204,-2.009056,-0.318768,0.518495,0.163646,-0.369661,0.001054,0.660034,0.157556,-0.253308,0.888505,0.532185,0.167842,-0.443994,0.955525,0.557393,0.169072,-0.326216,0.399625,0.504280,0.157468,-0.302968,0.489285,0.659635,0.157647,-0.253124,0.532185,0.167842,-0.443994,0.557023,0.167079,-0.324911,0.505037,0.155932,-0.301836,,,
551,4.591667,173.141922,-2.006293,-0.314620,0.518505,0.163655,-0.369674,0.001056,0.660042,0.157559,-0.253317,0.887813,0.532197,0.167847,-0.444007,0.955525,0.557403,0.169080,-0.326228,0.397381,0.504289,0.157481,-0.302981,0.486951,0.659648,0.157653,-0.253135,0.532197,0.167847,-0.444007,0.557035,0.167094,-0.324926,0.505047,0.155937,-0.301851,,,
552,4.600000,173.146561,-1.992083,-0.311398,0.518510,0.163653,-0.369685,0.001055,0.660056,0.157573,-0.253339,0.889377,0.532196,0.167826,-0.444020,0.955525,0.557412,0.169084,-0.326244,0.398915,0.504299,0.157495,-0.302990,0.485217,0.659664,0.157669,-0.253157,0.532196,0.167826,-0.444020,0.557049,0.167098,-0.324939,0.505051,0.155948,-0.301858,,,
553,4.608333,173.145782,-2.019745,-0.319107,0.518524,0.163681,-0.369697,0.001051,0.660070,0.157573,-0.253352,0.888203,0.532211,0.167890,-0.444031,0.955525,0.557425,0.169099,-0.326253,0.400453,0.504313,0.157489,-0.303005,0.486958,0.659674,0.157667,-0.253164,0.532211,0.167890,-0.444031,0.557052,0.167117,-0.324956,0.505069,0.155953,-0.301874,,,
554,4.616667,173.145050,-2.007940,-0.322063,0.518528,0.163648,-0.369701,0.001050,0.660072,0.157569,-0.253352,0.886631,0.532215,0.167842,-0.444035,0.955525,0.557427,0.169077,-0.326257,0.397477,0.504316,0.157470,-0.303007,0.486734,0.659666,0.157656,-0.253169,0.532215,0.167842,-0.444035,0.557050,0.167093,-0.324942,0.505068,0.155939,-0.301866,,,
555,4.625000,173.151535,-2.005504,-0.321175,0.518512,0.163646,-0.369688,0.001057,0.660068,0.157569,-0.253355,0.888091,0.532191,0.167837,-0.444024,0.955525,0.557416,0.169075,-0.326249,0.401306,0.504307,0.157471,-0.302993,0.489276,0.659670,0.157660,-0.253173,0.532191,0.167837,-0.444024,0.557053,0.167095,-0.324952,0.505062,0.155938,-0.301873,,,
556,4.633333,173.151093,-2.007843,-0.319350,0.518504,0.163652,-0.369685,0.001055,0.660060,0.157566,-0.253351,0.888091,0.532184,0.167846,-0.444020,0.955525,0.557408,0.169079,-0.326246,0.401306,0.504299,0.157475,-0.302990,0.489276,0.659667,0.157658,-0.253165,0.532184,0.167846,-0.444020,0.557039,0.167091,-0.324936,0.505051,0.155923,-0.301856,,,
557,4.641667,173.147644,-2.006013,-0.317679,0.518491,0.163646,-0.369670,0.001049,0.660040,0.157558,-0.253328,0.888894,0.532176,0.167838,-0.444005,0.955525,0.557393,0.169073,-0.326229,0.397796,0.504282,0.157471,-0.302976,0.484006,0.659646,0.157647,-0.253147,0.532176,0.167838,-0.444005,0.557019,0.167092,-0.324916,0.505040,0.155919,-0.301837,,,
558,4.650000,173.147461,-2.011552,-0.321600,0.518484,0.163651,-0.369659,0.001052,0.660032,0.157565,-0.253317,0.889451,0.532168,0.167850,-0.443994,0.955525,0.557385,0.169077,-0.326217,0.398488,0.504274,0.157469,-0.302966,0.482839,0.659639,0.157656,-0.253133,0.532168,0.167850,-0.443994,0.557014,0.167098,-0.324922,0.505034,0.155932,-0.301834,,,
559,4.658333,173.144547,-2.013445,-0.322474,0.518489,0.163636,-0.369652,0.001053,0.660032,0.157549,-0.253302,0.887549,0.532178,0.167838,-0.443985,0.955525,0.557388,0.169061,-0.326207,0.404480,0.504277,0.157452,-0.302959,0.488766,0.659633,0.157643,-0.253119,0.532178,0.167838,-0.443985,0.557023,0.167091,-0.324919,0.505034,0.155920,-0.301836,,,
560,4.666667,173.145004,-2.017530,-0.330973,0.518500,0.163629,-0.369645,0.001046,0.660044,0.157557,-0.253296,0.887245,0.532188,0.167836,-0.443978,0.955525,0.557399,0.169058,-0.326200,0.396429,0.504289,0.157439,-0.302952,0.489960,0.659641,0.157645,-0.253113,0.532188,0.167836,-0.443978,0.557019,0.167068,-0.324887,0.505041,0.155919,-0.301818,,,
561,4.675000,173.142120,-2.016477,-0.326596,0.518506,0.163623,-0.369642,0.001049,0.660044,0.157542,-0.253286,0.887445,0.532197,0.167829,-0.443975,0.955525,0.557402,0.169050,-0.326195,0.400062,0.504291,0.157435,-0.302950,0.489619,0.659641,0.157630,-0.253106,0.532197,0.167829,-0.443975,0.557029,0.167071,-0.324890,0.505044,0.155912,-0.301819,,,
562,4.683333,173.144745,-2.014930,-0.325210,0.518503,0.163636,-0.369645,0.001052,0.660046,0.157553,-0.253295,0.887782,0.532191,0.167840,-0.443978,0.955525,0.557402,0.169062,-0.326200,0.398205,0.504291,0.157450,-0.302952,0.489700,0.659648,0.157644,-0.253110,0.532191,0.167840,-0.443978,0.557030,0.167076,-0.324892,0.505051,0.155922,-0.301832,,,
563,4.691667,173.144287,-2.019341,-0.327162,0.518504,0.163646,-0.369653,0.001048,0.660046,0.157561,-0.253303,0.887782,0.532192,0.167856,-0.443986,0.955525,0.557402,0.169071,-0.326208,0.398205,0.504291,0.157455,-0.302961,0.489700,0.659642,0.157650,-0.253122,0.532192,0.167856,-0.443986,0.557032,0.167103,-0.324913,0.505038,0.155923,-0.301820,,,
564,4.700000,173.145859,-2.007149,-0.317609,0.518500,0.163648,-0.369658,0.001056,0.660045,0.157558,-0.253312,0.886996,0.532186,0.167841,-0.443992,0.955525,0.557400,0.169074,-0.326215,0.403720,0.504288,0.157472,-0.302965,0.487215,0.659649,0.157651,-0.253126,0.532186,0.167841,-0.443992,0.557025,0.167084,-0.324902,0.505047,0.155929,-0.301831,,,
565,4.708333,173.148804,-2.014911,-0.323775,0.518500,0.163647,-0.369660,0.001054,0.660051,0.157560,-0.253320,0.888237,0.532183,0.167851,-0.443994,0.955525,0.557402,0.169072,-0.326218,0.396650,0.504292,0.157461,-0.302966,0.485285,0.659651,0.157649,-0.253137,0.532183,0.167851,-0.443994,0.557029,0.167091,-0.324917,0.505055,0.155928,-0.301841,,,
566,4.716667,173.147415,-2.007815,-0.320174,0.518502,0.163636,-0.369667,0.001051,0.660050,0.157552,-0.253324,0.887669,0.532186,0.167830,-0.444002,0.955525,0.557403,0.169064,-0.326225,0.400251,0.504292,0.157459,-0.302973,0.487825,0.659651,0.157642,-0.253147,0.532186,0.167830,-0.444002,0.557032,0.167080,-0.324923,0.505057,0.155928,-0.301847,,,
567,4.725000,173.145737,-2.013427,-0.332848,0.518507,0.163627,-0.369677,0.001050,0.660053,0.157568,-0.253329,0.886109,0.532194,0.167830,-0.444011,0.955525,0.557406,0.169060,-0.326233,0.405028,0.504297,0.157442,-0.302984,0.490676,0.659647,0.157658,-0.253143,0.532194,0.167830,-0.444011,0.557035,0.167094,-0.324945,0.505058,0.155926,-0.301856,,,
568,4.733333,173.147400,-2.007626,-0.320425,0.518503,0.163648,-0.369687,0.001054,0.660052,0.157566,-0.253344,0.886896,0.532188,0.167842,-0.444022,0.955525,0.557405,0.169076,-0.326245,0.400177,0.504294,0.157472,-0.302993,0.481973,0.659647,0.157655,-0.253163,0.532188,0.167842,-0.444022,0.557038,0.167099,-0.324937,0.505050,0.155917,-0.301850,,,
569,4.741667,173.151398,-2.011096,-0.322440,0.518495,0.163647,-0.369674,0.001055,0.660052,0.157564,-0.253341,0.887886,0.532174,0.167846,-0.444009,0.955525,0.557399,0.169074,-0.326234,0.401785,0.504290,0.157466,-0.302979,0.485134,0.659653,0.157654,-0.253156,0.532174,0.167846,-0.444009,0.557029,0.167098,-0.324936,0.505045,0.155921,-0.301846,,,
570,4.750000,173.148392,-2.010810,-0.317792,0.518496,0.163654,-0.369668,0.001055,0.660046,0.157559,-0.253328,0.887991,0.532179,0.167852,-0.444002,0.955525,0.557398,0.169078,-0.326226,0.395002,0.504287,0.157474,-0.302974,0.486603,0.659649,0.157650,-0.253142,0.532179,0.167852,-0.444002,0.557027,0.167083,-0.324907,0.505042,0.155933,-0.301845,,,
571,4.758333,173.147217,-2.011702,-0.327209,0.518504,0.163624,-0.369655,0.001044,0.660052,0.157553,-0.253311,0.887991,0.532188,0.167824,-0.443989,0.955525,0.557404,0.169055,-0.326212,0.395002,0.504295,0.157442,-0.302961,0.486603,0.659652,0.157641,-0.253128,0.532188,0.167824,-0.443989,0.557024,0.167087,-0.324919,0.505050,0.155930,-0.301839,,,
