,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C4E30","C4E30","C4E30","C4D80","C4D80","C4D80","C4E50","C4E50","C4E50","C4E70","C4E70","C4E70"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
28,0.233333,96.807571,-0.622319,0.239565,0.132350,0.157080,0.064307,0.000933,0.052621,0.151875,0.229307,0.680771,0.207895,0.159403,0.060055,0.624772,0.099478,0.163009,0.112414,0.533367,0.064053,0.152607,0.066229,0.422680,0.053139,0.153056,0.229308,0.207576,0.158261,0.060944,0.099050,0.161523,0.113542,0.063799,0.151125,0.068017
29,0.241667,96.809128,-0.630263,0.230056,0.132341,0.157068,0.064312,0.000929,0.052617,0.151874,0.229314,0.680283,0.207885,0.159402,0.060057,0.631617,0.099469,0.162998,0.112418,0.530283,0.064045,0.152584,0.066236,0.422086,0.053132,0.153045,0.229317,0.207566,0.158266,0.060939,0.099059,0.161534,0.113522,0.063796,0.151114,0.068003
30,0.250000,96.808060,-0.628436,0.235730,0.132345,0.157071,0.064310,0.000933,0.052618,0.151865,0.229310,0.680477,0.207889,0.159402,0.060057,0.631700,0.099472,0.162998,0.112416,0.533208,0.064048,0.152590,0.066233,0.422101,0.053124,0.153039,0.229315,0.207568,0.158265,0.060936,0.099071,0.161540,0.113511,0.063801,0.151121,0.068000
31,0.258333,96.809090,-0.628709,0.237357,0.132347,0.157072,0.064309,0.000930,0.052624,0.151861,0.229310,0.680477,0.207892,0.159403,0.060054,0.631700,0.099476,0.162998,0.112416,0.533208,0.064051,0.152591,0.066232,0.422101,0.053121,0.153025,0.229312,0.207571,0.158260,0.060947,0.099066,0.161540,0.113517,0.063796,0.151107,0.068009
32,0.266667,96.811516,-0.631835,0.232181,0.132350,0.157063,0.064314,0.000931,0.052633,0.151861,0.229319,0.682125,0.207894,0.159399,0.060056,0.633795,0.099479,0.162991,0.112422,0.531181,0.064054,0.152578,0.066241,0.420089,0.053130,0.153031,0.229327,0.207582,0.158267,0.060932,0.099073,0.161526,0.113520,0.063800,0.151104,0.068014
33,0.275000,96.807289,-0.626660,0.238056,0.132347,0.157073,0.064310,0.000931,0.052618,0.151864,0.229309,0.682111,0.207892,0.159402,0.060058,0.631405,0.099474,0.163000,0.112416,0.529617,0.064050,0.152595,0.066232,0.425579,0.053117,0.153033,0.229319,0.207576,0.158264,0.060940,0.099064,0.161532,0.113519,0.063809,0.151136,0.067990
34,0.283333,96.808289,-0.630321,0.234156,0.132346,0.157067,0.064309,0.000932,0.052620,0.151862,0.229310,0.682111,0.207890,0.159401,0.060056,0.631405,0.099473,0.162994,0.112415,0.529617,0.064050,0.152584,0.066232,0.425579,0.053124,0.153031,0.229310,0.207567,0.158266,0.060939,0.099063,0.161525,0.113515,0.063803,0.151112,0.068007
35,0.291667,96.808823,-0.628642,0.231742,0.132340,0.157072,0.064309,0.000933,0.052616,0.151877,0.229311,0.681674,0.207885,0.159404,0.060055,0.631415,0.099468,0.163002,0.112415,0.529816,0.064044,0.152591,0.066233,0.420215,0.053128,0.153055,0.229315,0.207558,0.158256,0.060952,0.099059,0.161529,0.113526,0.063794,0.151121,0.068000
36,0.300000,96.807823,-0.631430,0.236296,0.132346,0.157083,0.064306,0.000928,0.052619,0.151871,0.229306,0.682431,0.207891,0.159418,0.060054,0.631717,0.099473,0.163008,0.112413,0.526562,0.064050,0.152599,0.066229,0.414269,0.053128,0.153034,0.229311,0.207580,0.158279,0.060935,0.099051,0.161532,0.113522,0.063792,0.151110,0.068019
37,0.308333,96.809959,-0.626725,0.235853,0.132346,0.157071,0.064312,0.000928,0.052625,0.151868,0.229315,0.685285,0.207891,0.159400,0.060056,0.624269,0.099475,0.162999,0.112419,0.528728,0.064050,0.152592,0.066237,0.426173,0.053117,0.153026,0.229322,0.207568,0.158244,0.060962,0.099066,0.161532,0.113530,0.063807,0.151131,0.067990
