Format Version,1.23,Take Name,RotationTest_009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-10-09 01.37.45.963 PM,Capture Start Frame,996143,Total Frames in Take,4513,Total Exported Frames,4513,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2143,17.858333,114.989853,-2.180227,-0.664519,0.347794,0.157410,0.372595,0.000384,0.375231,0.162119,0.276670,0.818125,0.287925,0.163590,0.356787,0.887786,0.346880,0.151849,0.369569,0.792070,0.381139,0.152081,0.487352,0.859089,0.375512,0.161825,0.277274,0.287680,0.163349,0.356499,0.346498,0.152586,0.369615,0.381527,0.151847,0.487017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,17.866667,114.497704,-2.086984,-0.681920,0.348304,0.157364,0.372578,0.000499,0.376572,0.161944,0.276889,0.802382,0.288583,0.163609,0.356250,0.869803,0.347409,0.151801,0.369550,0.778171,0.380654,0.152101,0.487623,0.858714,0.376720,0.161617,0.277593,0.288453,0.163339,0.355824,0.347041,0.152602,0.369648,0.381035,0.151847,0.487291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,17.875000,114.000488,-2.192400,-0.728242,0.348764,0.157260,0.372598,0.000452,0.377855,0.161900,0.277159,0.795983,0.289174,0.163386,0.355751,0.886358,0.347906,0.151696,0.369563,0.780526,0.380121,0.152059,0.487921,0.853702,0.378096,0.161570,0.277866,0.288967,0.163131,0.355437,0.347530,0.152489,0.369585,0.380504,0.151813,0.487554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,17.883333,113.429474,-2.302645,-0.696052,0.349128,0.157210,0.372617,0.000309,0.379159,0.162018,0.277477,0.795983,0.289699,0.163267,0.355185,0.886358,0.348308,0.151648,0.369566,0.780526,0.379345,0.151907,0.488238,0.853702,0.379430,0.161733,0.277959,0.289471,0.163015,0.354952,0.347937,0.152403,0.369628,0.379701,0.151667,0.487935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,17.891667,112.883942,-2.238833,-0.706884,0.349554,0.157180,0.372743,0.000438,0.380494,0.161901,0.277891,0.844458,0.290299,0.163283,0.354743,0.897162,0.348758,0.151617,0.369688,0.788975,0.378662,0.151920,0.488651,0.868434,0.380731,0.161579,0.278595,0.290063,0.163041,0.354429,0.348409,0.152385,0.369712,0.379058,0.151677,0.488282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,17.900000,112.355049,-2.226550,-0.707706,0.350095,0.157231,0.372759,0.000328,0.381911,0.161937,0.278197,0.797632,0.291010,0.163343,0.354212,0.884697,0.349326,0.151668,0.369697,0.788967,0.378131,0.151977,0.488931,0.851740,0.382133,0.161663,0.278694,0.290795,0.163113,0.353953,0.349012,0.152386,0.369821,0.378473,0.151741,0.488578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,17.908333,111.884727,-3.123126,-0.488053,0.350525,0.157783,0.372646,0.000273,0.383029,0.163800,0.278392,0.000000,0.291516,0.163301,0.353679,0.913576,0.349854,0.152240,0.369525,0.874138,0.377702,0.151791,0.488986,0.956228,,,,0.291671,0.163257,0.353374,0.349538,0.152320,0.369909,0.377858,0.151757,0.488915,,,,,,,,,,,,,,,,0.386458,0.163871,0.274168,,,,,,,,,,,,
2150,17.916667,111.302063,-3.222592,-0.493437,0.350967,0.157773,0.372792,0.000242,0.384419,0.163896,0.278877,0.000000,0.292145,0.163205,0.353229,0.913994,0.350337,0.152231,0.369662,0.894163,0.376968,0.151761,0.489400,0.956131,,,,0.292267,0.163167,0.352910,0.350047,0.152301,0.369962,0.377140,0.151728,0.489414,,,,,,,,,,,,,,,,0.387284,0.163220,0.275580,,,,,,,,,,,,
2151,17.925000,110.685120,-2.969350,-0.565257,0.351747,0.157502,0.372617,0.001711,0.386236,0.163242,0.279054,0.197733,0.293160,0.163095,0.352402,0.959694,0.351130,0.151953,0.369495,0.793554,0.376461,0.151718,0.489515,0.939211,0.388352,0.162821,0.276679,0.293028,0.163003,0.352397,0.350539,0.152244,0.369993,0.376512,0.151662,0.489746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,17.933333,110.066231,-2.734309,-0.644595,0.352320,0.157267,0.372694,0.001325,0.387842,0.162635,0.279496,0.401838,0.293975,0.163001,0.351828,0.886152,0.351718,0.151712,0.369581,0.783749,0.375743,0.151721,0.489870,0.950895,0.389485,0.162217,0.277807,0.293593,0.162842,0.352019,0.351225,0.152208,0.370089,0.375770,0.151608,0.490028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,17.941667,109.400436,-2.405103,-0.651219,0.352959,0.157176,0.372822,0.001008,0.389590,0.162160,0.280033,0.401838,0.294892,0.163179,0.351268,0.886152,0.352364,0.151618,0.369713,0.783749,0.374989,0.151749,0.490273,0.950895,0.390733,0.161830,0.278869,0.294535,0.162961,0.351444,0.351840,0.152243,0.370200,0.375076,0.151586,0.490404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,17.950000,108.742050,-2.117831,-0.651267,0.353582,0.157117,0.372948,0.000738,0.391301,0.161773,0.280578,0.584009,0.295797,0.163358,0.350718,0.886270,0.352997,0.151556,0.369842,0.762621,0.374236,0.151781,0.490653,0.943510,0.392093,0.161507,0.279865,0.295507,0.163112,0.350758,0.352445,0.152226,0.370264,0.374412,0.151590,0.490775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,17.958333,108.128952,-1.767136,-0.681445,0.354286,0.157143,0.373176,0.000345,0.393017,0.161358,0.281206,0.725319,0.296778,0.163654,0.350313,0.904380,0.353702,0.151578,0.370077,0.758783,0.373647,0.151981,0.491109,0.928249,0.393359,0.161100,0.281015,0.296592,0.163385,0.350180,0.353353,0.152361,0.370445,0.373841,0.151740,0.491068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,17.966667,107.514725,-1.822242,-0.735735,0.355017,0.157185,0.373378,0.000368,0.394730,0.161392,0.281827,0.882761,0.297750,0.163613,0.349894,0.911657,0.354474,0.151617,0.370277,0.766779,0.373115,0.152117,0.491515,0.921945,0.395174,0.161138,0.281654,0.297500,0.163355,0.349822,0.354080,0.152377,0.370684,0.373315,0.151896,0.491366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,17.975000,106.849388,-1.805508,-0.756253,0.355662,0.157195,0.373614,0.000363,0.396436,0.161356,0.282529,0.860642,0.298673,0.163623,0.349463,0.896854,0.355153,0.151626,0.370509,0.746915,0.372384,0.152175,0.491956,0.907079,0.396907,0.161081,0.282412,0.298395,0.163337,0.349357,0.354708,0.152452,0.370890,0.372629,0.151935,0.491811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,17.983333,106.135025,-1.823659,-0.760650,0.356243,0.157180,0.373865,0.000317,0.398149,0.161356,0.283295,0.867020,0.299557,0.163590,0.349006,0.883047,0.355775,0.151611,0.370754,0.753337,0.371490,0.152163,0.492406,0.902020,0.398576,0.161044,0.283243,0.299210,0.163297,0.348895,0.355474,0.152490,0.371087,0.371720,0.151893,0.492240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,17.991667,105.456520,-1.794719,-0.766756,0.356803,0.157079,0.374072,0.000325,0.399781,0.161214,0.284003,0.865943,0.300419,0.163508,0.348541,0.894279,0.356369,0.151509,0.370956,0.745202,0.370643,0.152084,0.492786,0.902930,0.400214,0.160902,0.283956,0.300136,0.163201,0.348475,0.356001,0.152409,0.371261,0.370862,0.151820,0.492604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,18.000000,104.757072,-1.718061,-0.778396,0.357285,0.156943,0.374333,0.000218,0.401365,0.160975,0.284795,0.891398,0.301225,0.163428,0.348113,0.901204,0.356883,0.151372,0.371216,0.757744,0.369668,0.151997,0.493211,0.895609,0.401618,0.160662,0.284958,0.301029,0.163114,0.347976,0.356583,0.152282,0.371361,0.369917,0.151709,0.493038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,18.008333,104.015724,-1.769500,-0.765745,0.357882,0.156885,0.374520,0.000246,0.403112,0.160993,0.285560,0.891398,0.302160,0.163337,0.347579,0.901204,0.357524,0.151316,0.371395,0.757744,0.368730,0.151896,0.493545,0.895609,0.403400,0.160699,0.285630,0.301908,0.163057,0.347431,0.357268,0.152158,0.371641,0.368958,0.151627,0.493380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,18.016667,103.308884,-1.879041,-0.737786,0.358402,0.157335,0.374367,0.000608,0.404718,0.161605,0.285975,0.895680,0.303005,0.163715,0.346748,0.898904,0.358092,0.151768,0.371233,0.771624,0.367792,0.152254,0.493512,0.902686,0.405314,0.160952,0.286135,0.302691,0.162899,0.347106,0.357399,0.154000,0.370495,0.368081,0.151720,0.493664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,18.025000,102.597069,-1.856781,-0.731423,0.358964,0.157290,0.374719,0.000555,0.406376,0.161542,0.286909,0.775410,0.303917,0.163692,0.346413,0.763697,0.358691,0.151722,0.371581,0.387144,0.366872,0.152202,0.493971,0.843670,0.406950,0.160937,0.287033,0.303671,0.162888,0.346714,0.357944,0.153828,0.370961,0.367174,0.151686,0.494120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,18.033333,101.858894,-1.721823,-0.727945,0.359511,0.157188,0.374900,0.000586,0.408059,0.161291,0.287707,0.819265,0.304848,0.163705,0.345885,0.811176,0.359265,0.151620,0.371761,0.441720,0.365870,0.152137,0.494246,0.845440,0.408517,0.160769,0.287906,0.304717,0.162991,0.346091,0.358467,0.153581,0.371051,0.366199,0.151658,0.494457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,18.041667,101.185974,-1.752826,-0.796404,0.360049,0.156816,0.375495,0.000234,0.409619,0.160864,0.288875,0.888722,0.305727,0.163260,0.345832,0.897347,0.359845,0.151244,0.372360,0.758709,0.365006,0.151895,0.494914,0.894374,0.409889,0.160548,0.289033,0.305501,0.162952,0.345682,0.359551,0.152149,0.372522,0.365264,0.151608,0.494744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,18.050000,100.419891,-1.742504,-0.754488,0.360582,0.156822,0.375490,0.000320,0.411304,0.160914,0.289543,0.859286,0.306663,0.163304,0.345109,0.885562,0.360418,0.151253,0.372348,0.674499,0.363942,0.151819,0.494961,0.891361,0.411723,0.160581,0.289718,0.306546,0.162861,0.345122,0.359748,0.152349,0.372139,0.364265,0.151528,0.494972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,18.058333,99.508270,-1.619741,-0.466137,0.361132,0.156662,0.375973,0.000654,0.413215,0.160992,0.290855,0.873468,0.307717,0.163444,0.344776,0.876330,0.361001,0.151107,0.372803,0.642516,0.362593,0.151103,0.495457,0.793357,0.413526,0.160630,0.290687,0.307690,0.162971,0.344632,0.360464,0.152403,0.372525,0.362840,0.150640,0.496096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,18.066667,98.840904,-1.608021,-0.518508,0.361988,0.156880,0.376142,0.000440,0.415061,0.161128,0.291634,0.873468,0.308942,0.163636,0.344317,0.876330,0.361894,0.151322,0.372976,0.642516,0.362054,0.151433,0.495640,0.793357,0.415356,0.160796,0.291646,0.308891,0.163196,0.344092,0.361316,0.152483,0.372830,0.362370,0.151057,0.495997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,18.075000,98.190346,-1.679899,-0.731469,0.362687,0.157183,0.376300,0.000320,0.416719,0.161233,0.292392,0.889068,0.309998,0.163732,0.343846,0.875798,0.362640,0.151614,0.373153,0.673773,0.361393,0.152152,0.495810,0.848292,0.417233,0.160969,0.292439,0.309812,0.163396,0.343822,0.362001,0.152437,0.373119,0.361675,0.151938,0.495820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,18.083333,97.480331,-1.734456,-0.742036,0.363264,0.157180,0.376683,0.000371,0.418327,0.161278,0.293451,0.855077,0.310974,0.163676,0.343578,0.903832,0.363260,0.151611,0.373536,0.739371,0.360493,0.152153,0.496168,0.911575,0.418933,0.161040,0.293435,0.310744,0.163375,0.343721,0.362649,0.152333,0.373405,0.360712,0.151978,0.496174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,18.091667,96.740036,-1.772064,-0.749784,0.363782,0.157192,0.377010,0.000368,0.419914,0.161324,0.294496,0.837040,0.311921,0.163653,0.343232,0.898681,0.363823,0.151624,0.373864,0.761229,0.359471,0.152170,0.496450,0.929815,0.420510,0.161120,0.294489,0.311665,0.163395,0.343361,0.363259,0.152237,0.373713,0.359686,0.152019,0.496479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,18.100000,96.031311,-1.556746,-0.586722,0.364113,0.156957,0.377437,0.000362,0.421271,0.161057,0.295628,0.897669,0.312697,0.163708,0.343040,0.902949,0.364170,0.151395,0.374277,0.754674,0.358313,0.151667,0.496802,0.882214,0.421557,0.160790,0.295747,0.312498,0.163390,0.342940,0.363823,0.152256,0.373959,0.358560,0.151395,0.497097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,18.108333,95.261765,-1.809588,-0.857318,0.364706,0.156917,0.377325,0.000571,0.422949,0.160950,0.296282,0.797640,0.313730,0.163272,0.342205,0.880426,0.364833,0.151343,0.374190,0.839727,0.357312,0.152104,0.496622,0.943313,0.423744,0.160939,0.296127,0.313376,0.163206,0.342520,0.364314,0.151421,0.373822,0.357436,0.152101,0.496811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,18.116667,94.514816,-1.835573,-0.860286,0.364970,0.156777,0.377644,0.000371,0.424264,0.160836,0.297368,0.887519,0.314454,0.163108,0.341863,0.922228,0.365141,0.151203,0.374512,0.831397,0.356024,0.151962,0.496835,0.928961,0.424701,0.160823,0.297473,0.314222,0.163054,0.342063,0.364729,0.151264,0.373982,0.356208,0.151967,0.497051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,18.125000,93.794678,-1.959162,-0.804357,0.365456,0.156896,0.377946,0.000373,0.425742,0.161169,0.298423,0.873010,0.315378,0.163163,0.341541,0.902128,0.365677,0.151325,0.374810,0.857256,0.355025,0.151926,0.497009,0.933546,0.426243,0.161201,0.298502,0.315033,0.163171,0.341726,0.365356,0.151239,0.374345,0.355188,0.151972,0.497214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,18.133333,93.073807,-1.875657,-0.533477,0.365933,0.156919,0.378279,0.000645,0.427210,0.161453,0.299532,0.873010,0.316323,0.163443,0.341285,0.902128,0.366184,0.151363,0.375120,0.857256,0.354016,0.151417,0.497179,0.933546,0.427707,0.161508,0.299328,0.316110,0.163455,0.341343,0.365856,0.151268,0.374717,0.354083,0.151449,0.497764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,18.141667,92.406021,-2.029295,-0.506005,0.366296,0.156860,0.378661,0.000865,0.428473,0.161606,0.300636,0.865020,0.317102,0.163275,0.341096,0.944589,0.366598,0.151307,0.375502,0.867888,0.353010,0.151253,0.497412,0.852656,0.429110,0.161761,0.300210,0.316801,0.163365,0.341278,0.366432,0.150968,0.374994,0.352890,0.151381,0.498233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,18.150000,91.768166,-2.178364,-0.808525,0.366638,0.157109,0.378670,0.000662,0.429682,0.161627,0.301329,0.804538,0.317856,0.163191,0.340517,0.909141,0.366991,0.151540,0.375543,0.841767,0.352023,0.152078,0.497289,0.789969,0.430397,0.161771,0.301070,0.317325,0.163302,0.340960,0.367026,0.151165,0.374888,0.351863,0.152228,0.497779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,18.158333,91.084579,-2.075465,-0.824013,0.367091,0.157228,0.378986,0.000701,0.431062,0.161609,0.302402,0.864677,0.318779,0.163385,0.340251,0.805179,0.367472,0.151658,0.375865,0.734046,0.351052,0.152262,0.497424,0.861434,0.431599,0.161648,0.302343,0.318203,0.163446,0.340773,0.367827,0.151454,0.374883,0.350802,0.152364,0.497908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,18.166667,90.380157,-1.864604,-0.573342,0.367559,0.157190,0.379522,0.000833,0.432471,0.161659,0.303740,0.895613,0.319744,0.163695,0.340231,0.858715,0.367957,0.151631,0.376382,0.727150,0.350063,0.151774,0.497734,0.809372,0.432887,0.161658,0.303695,0.319312,0.163714,0.340595,0.368240,0.151559,0.375330,0.349831,0.151828,0.498458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,18.175000,89.721039,-1.843314,-0.589536,0.367849,0.157144,0.380089,0.000776,0.433631,0.161568,0.305058,0.885339,0.320492,0.163656,0.340248,0.846388,0.368281,0.151585,0.376955,0.729249,0.348991,0.151769,0.498093,0.842488,0.434088,0.161563,0.305094,0.320009,0.163671,0.340628,0.368512,0.151520,0.375899,0.348828,0.151822,0.498700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,18.183333,88.926140,-1.780682,-0.520205,0.368236,0.157243,0.380453,0.000767,0.435055,0.161686,0.306345,0.894827,0.321442,0.163854,0.339969,0.893586,0.368705,0.151686,0.377318,0.787727,0.347742,0.151744,0.498178,0.795800,0.435460,0.161738,0.306242,0.321075,0.163910,0.340178,0.368855,0.151498,0.376504,0.347556,0.151832,0.498969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,18.191667,88.189148,-1.700177,-0.640756,0.368656,0.157376,0.380801,0.000755,0.436433,0.161569,0.307554,0.894827,0.322398,0.163972,0.339703,0.893586,0.369157,0.151813,0.377685,0.787727,0.346633,0.152152,0.498263,0.795800,0.436684,0.161554,0.307735,0.321990,0.163994,0.339934,0.369499,0.151758,0.376596,0.346506,0.152196,0.498868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,18.200000,87.392868,-1.630017,-0.882544,0.368823,0.157472,0.381215,0.000606,0.437627,0.161266,0.308909,0.922634,0.323156,0.163958,0.339444,0.882414,0.369361,0.151895,0.378129,0.714343,0.345149,0.152768,0.498377,0.845090,0.437498,0.161291,0.309451,0.322969,0.164011,0.339587,0.369706,0.151692,0.377048,0.345188,0.152860,0.498618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,18.208333,86.679512,-1.523245,-0.967536,0.368925,0.157255,0.381759,0.000529,0.438634,0.160816,0.310313,0.860629,0.323796,0.163771,0.339412,0.939746,0.369490,0.151673,0.378688,0.711911,0.343781,0.152760,0.498623,0.934792,0.438685,0.160857,0.310801,0.323484,0.163841,0.339566,0.369736,0.151428,0.377724,0.343848,0.152864,0.498843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,18.216667,85.915031,-1.539406,-0.750435,0.369080,0.157106,0.382176,0.000477,0.439726,0.160971,0.311674,0.876963,0.324512,0.163758,0.339261,0.911197,0.369689,0.151535,0.379092,0.744007,0.342393,0.152159,0.498679,0.936726,0.440061,0.161097,0.311752,0.324214,0.163883,0.339355,0.369650,0.151138,0.378479,0.342398,0.152309,0.499142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,18.225000,85.226456,-1.552196,-0.735341,0.369182,0.157008,0.382601,0.000494,0.440669,0.160907,0.312953,0.910236,0.325131,0.163660,0.339155,0.911071,0.369829,0.151438,0.379523,0.803457,0.341099,0.152026,0.498773,0.883719,0.440955,0.161005,0.313146,0.324799,0.163769,0.339223,0.369839,0.151096,0.378815,0.341141,0.152156,0.499218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,18.233333,84.597870,-1.476996,-0.784778,0.369233,0.156930,0.382982,0.000591,0.441487,0.160679,0.314121,0.917884,0.325672,0.163611,0.339050,0.922057,0.369906,0.151358,0.379916,0.756400,0.339868,0.152074,0.498843,0.875774,0.441602,0.160716,0.314427,0.325374,0.163676,0.339114,0.370121,0.151152,0.378988,0.339870,0.152160,0.499332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,18.241667,84.053146,-1.693152,-0.814873,0.369460,0.156973,0.383235,0.000691,0.442352,0.160929,0.315062,0.886502,0.326295,0.163454,0.338884,0.847373,0.370183,0.151400,0.380180,0.736009,0.339011,0.152110,0.498815,0.871854,0.442782,0.160964,0.315202,0.325786,0.163504,0.339218,0.370461,0.151216,0.379178,0.338857,0.152203,0.499295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,18.250000,83.458214,-1.413282,-0.777606,0.369625,0.156996,0.383793,0.000624,0.443238,0.160681,0.316384,0.880730,0.326953,0.163734,0.339004,0.913980,0.370353,0.151423,0.380739,0.702636,0.337956,0.152145,0.499046,0.910989,0.443239,0.160683,0.316861,0.326638,0.163776,0.339135,0.370733,0.151289,0.379620,0.337972,0.152215,0.499394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,18.258333,82.865906,-1.349952,-0.681676,0.369583,0.157596,0.384602,0.000323,0.443889,0.161334,0.317961,0.880730,0.327381,0.164453,0.339389,0.913980,0.370337,0.152028,0.381545,0.702636,0.336725,0.152567,0.499513,0.910989,0.444244,0.160928,0.318015,0.327312,0.163991,0.339150,0.369818,0.153272,0.381569,0.336948,0.152196,0.499665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,18.266667,82.315971,-1.459082,-0.684061,0.369727,0.157620,0.384906,0.000537,0.444662,0.161481,0.318980,0.864535,0.327948,0.164386,0.339287,0.869016,0.370521,0.152053,0.381858,0.662728,0.335776,0.152562,0.499498,0.885336,0.445249,0.161021,0.318829,0.327806,0.163927,0.339032,0.369996,0.153312,0.381914,0.335901,0.152166,0.499828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,18.275000,81.759171,-1.282553,-0.712778,0.369864,0.157511,0.385404,0.000316,0.445449,0.161132,0.320210,0.809910,0.328552,0.164403,0.339381,0.864039,0.370671,0.151941,0.382365,0.658787,0.334785,0.152569,0.499661,0.867258,0.445747,0.160728,0.320314,0.328536,0.163913,0.339104,0.370140,0.153234,0.382291,0.335021,0.152176,0.499892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,18.283333,81.303406,-1.411825,-0.693825,0.370165,0.157625,0.385699,0.000406,0.446257,0.161419,0.321108,0.843927,0.329204,0.164423,0.339349,0.890279,0.371008,0.152057,0.382666,0.659735,0.334190,0.152602,0.499674,0.899859,0.446758,0.161054,0.321183,0.329113,0.164002,0.339262,0.370289,0.153212,0.382684,0.334454,0.152301,0.499670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,18.291667,80.715843,-1.277793,-0.569553,0.370199,0.157569,0.386293,0.000342,0.446954,0.161373,0.322491,0.845719,0.329727,0.164564,0.339544,0.865121,0.371063,0.152007,0.383255,0.654424,0.333053,0.152333,0.499881,0.888359,0.447375,0.160926,0.322554,0.329560,0.164068,0.339412,0.370637,0.153318,0.383149,0.333221,0.151954,0.500047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,18.300000,80.177277,-1.329888,-0.564112,0.370580,0.157011,0.386583,0.000334,0.447927,0.160882,0.323505,0.887845,0.330542,0.163967,0.339456,0.902055,0.371477,0.151450,0.383554,0.818798,0.332373,0.151747,0.499818,0.917044,0.448306,0.161096,0.323614,0.330214,0.164178,0.339479,0.371392,0.150837,0.383176,0.332415,0.151952,0.500076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,18.308333,79.653366,-1.187485,-0.610699,0.370732,0.157068,0.386987,0.000162,0.448664,0.160715,0.324618,0.898053,0.331146,0.164109,0.339492,0.926462,0.371642,0.151503,0.383967,0.812465,0.331476,0.151946,0.499868,0.924470,0.448889,0.160950,0.324864,0.330969,0.164335,0.339426,0.371402,0.150840,0.383713,0.331673,0.152160,0.499949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,18.316667,79.011368,-1.186868,-0.547037,0.370860,0.157107,0.387342,0.000445,0.449483,0.160837,0.325853,0.898053,0.331806,0.164193,0.339416,0.926462,0.371804,0.151546,0.384327,0.812465,0.330345,0.151854,0.499772,0.924470,0.449884,0.161077,0.325894,0.331618,0.164405,0.339279,0.371554,0.150912,0.384015,0.330400,0.152061,0.500208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,18.325000,78.456551,-1.127340,-0.561528,0.370963,0.157843,0.387709,0.000272,0.450182,0.161485,0.326985,0.882724,0.332383,0.164967,0.339406,0.921374,0.371931,0.152280,0.384704,0.812672,0.329355,0.152638,0.499742,0.878513,0.450436,0.161067,0.327144,0.332346,0.164494,0.339186,0.371432,0.153588,0.384693,0.329617,0.152251,0.499806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,18.333333,77.926720,-1.186059,-0.496094,0.371068,0.157812,0.388176,0.000335,0.450840,0.161607,0.328189,0.871605,0.332927,0.164933,0.339526,0.869158,0.372071,0.152253,0.385175,0.649889,0.328435,0.152454,0.499815,0.882039,0.451245,0.161170,0.328273,0.332829,0.164441,0.339380,0.371550,0.153574,0.385119,0.328634,0.152082,0.499925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,18.341667,77.452774,-1.251385,-0.481582,0.371079,0.157644,0.388683,0.000358,0.451339,0.161533,0.329357,0.849535,0.333332,0.164721,0.339719,0.869425,0.372113,0.152086,0.385690,0.644701,0.327531,0.152235,0.499966,0.891106,0.451827,0.161044,0.329426,0.333110,0.164190,0.339688,0.371714,0.153483,0.385528,0.327663,0.151853,0.500084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,18.350000,76.876366,-1.239525,-0.489370,0.371360,0.156948,0.388977,0.000394,0.452215,0.160814,0.330461,0.893354,0.334110,0.164030,0.339635,0.918876,0.372423,0.151390,0.385995,0.813084,0.326693,0.151559,0.499816,0.903706,0.452548,0.161079,0.330443,0.334015,0.164269,0.339437,0.372153,0.150701,0.385891,0.326737,0.151762,0.500141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,18.358333,76.394066,-1.134361,-0.557672,0.371529,0.156957,0.389226,0.000249,0.452882,0.160613,0.331392,0.900707,0.334711,0.164079,0.339566,0.904816,0.372605,0.151394,0.386257,0.788956,0.325917,0.151742,0.499688,0.918265,0.453111,0.160884,0.331570,0.334617,0.164348,0.339314,0.372239,0.150634,0.386230,0.326143,0.151958,0.499785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,18.366667,75.882393,-1.179086,-0.519854,0.371588,0.156944,0.389545,0.000385,0.453450,0.160700,0.332441,0.884639,0.335208,0.164055,0.339563,0.913618,0.372696,0.151384,0.386584,0.810302,0.324998,0.151637,0.499594,0.907798,0.453826,0.160962,0.332501,0.335042,0.164295,0.339378,0.372422,0.150697,0.386414,0.325076,0.151841,0.499891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
